Invoice no,Customer id,Invoice date,Shopping mall,Product id,Category,Price,Gender,Age,Payment method
INV00093,C00648,2024-06-07,TKO,P00038,Groceries,99.18,F,49,Cash
INV00093,C00648,2024-06-07,TKO,P00460,Electronics,3351.51,F,49,Cash
INV00093,C00648,2024-06-07,TKO,P00057,Electronics,899.82,F,49,Cash
INV00093,C00648,2024-06-07,TKO,P00154,Groceries,44.92,F,49,Cash
INV00094,C00172,2025-11-07,CYB,P00383,Groceries,87.52,F,73,Cash
INV00094,C00172,2025-11-07,CYB,P00480,Groceries,74.67,F,73,Cash
INV00094,C00172,2025-11-07,CYB,P00270,Groceries,83.92,F,73,Cash
INV00094,C00172,2025-11-07,CYB,P00216,Groceries,133.4,F,73,Cash
INV00095,C00060,2024-02-09,CYB,P00491,Toys,48.25,F,46,Credit Card
INV00095,C00060,2024-02-09,CYB,P00096,Electronics,2577.36,F,46,Credit Card
INV00095,C00060,2024-02-09,CYB,P00528,Electronics,1120.25,F,46,Credit Card
INV00096,C00914,2025-11-30,ST,P00305,Toys,26.66,F,47,Credit Card
INV00096,C00914,2025-11-30,ST,P00171,Groceries,177.27,F,47,Credit Card
INV00096,C00914,2025-11-30,ST,P00279,Electronics,2331.31,F,47,Credit Card
INV00097,C01197,2025-12-03,MK,P00380,Books,114.27,M,70,Cash
INV00097,C01197,2025-12-03,MK,P00026,Electronics,885.22,M,70,Cash
INV00097,C01197,2025-12-03,MK,P00269,Groceries,165.74,M,70,Cash
INV00097,C01197,2025-12-03,MK,P00311,Groceries,125.27,M,70,Cash
INV00097,C01197,2025-12-03,MK,P00080,Electronics,3995.88,M,70,Cash
INV00098,C00539,2025-02-02,MK,P00458,Toys,34.09,F,60,Cash
INV00098,C00539,2025-02-02,MK,P00340,Electronics,2691.45,F,60,Cash
INV00098,C00539,2025-02-02,MK,P00323,Electronics,1132.2,F,60,Cash
INV00098,C00539,2025-02-02,MK,P00143,Groceries,121.4,F,60,Cash
INV00098,C00539,2025-02-02,MK,P00415,Toys,62.77,F,60,Cash
INV00099,C00402,2024-02-06,ST,P00242,Groceries,155.43,M,31,Mobile Payment
INV00100,C01276,2024-03-26,MK,P00383,Groceries,87.52,M,64,Mobile Payment
INV00100,C01276,2024-03-26,MK,P00480,Groceries,74.67,M,64,Mobile Payment
INV00100,C01276,2024-03-26,MK,P00270,Groceries,83.92,M,64,Mobile Payment
INV00100,C01276,2024-03-26,MK,P00216,Groceries,133.4,M,64,Mobile Payment
INV00100,C01276,2024-03-26,MK,P00091,Books,129.7,M,64,Mobile Payment
INV00101,C00001,2024-11-23,CYB,P00383,Groceries,87.52,M,16,Credit Card
INV00101,C00001,2024-11-23,CYB,P00480,Groceries,74.67,M,16,Credit Card
INV00101,C00001,2024-11-23,CYB,P00270,Groceries,83.92,M,16,Credit Card
INV00101,C00001,2024-11-23,CYB,P00216,Groceries,133.4,M,16,Credit Card
INV00101,C00001,2024-11-23,CYB,P00502,Toys,66.18,M,16,Credit Card
INV00101,C00001,2024-11-23,CYB,P00412,Books,119.16,M,16,Credit Card
INV00102,C01023,2025-04-22,MK,P00200,Books,67.33,M,27,Cash
INV00102,C01023,2025-04-22,MK,P00288,Toys,40.88,M,27,Cash
INV00102,C01023,2025-04-22,MK,P00186,Books,92.5,M,27,Cash
INV00102,C01023,2025-04-22,MK,P00303,Groceries,141.57,M,27,Cash
INV00103,C00472,2025-12-14,TKO,P00527,Clothing,287.6,M,40,Mobile Payment
INV00103,C00472,2025-12-14,TKO,P00192,Books,68.33,M,40,Mobile Payment
INV00103,C00472,2025-12-14,TKO,P00310,Electronics,3160.27,M,40,Mobile Payment
INV00103,C00472,2025-12-14,TKO,P00465,Groceries,86.76,M,40,Mobile Payment
INV00103,C00472,2025-12-14,TKO,P00327,Toys,60.38,M,40,Mobile Payment
INV00104,C01114,2025-09-24,CYB,P00404,Groceries,143.48,M,50,Credit Card
INV00104,C01114,2025-09-24,CYB,P00313,Toys,62.32,M,50,Credit Card
INV00104,C01114,2025-09-24,CYB,P00485,Toys,83.54,M,50,Credit Card
INV00104,C01114,2025-09-24,CYB,P00033,Books,106.07,M,50,Credit Card
INV00104,C01114,2025-09-24,CYB,P00542,Clothing,319.9,M,50,Credit Card
INV00105,C00287,2024-12-02,MK,P00263,Electronics,3076.51,M,52,Credit Card
INV00105,C00287,2024-12-02,MK,P00233,Groceries,112.14,M,52,Credit Card
INV00106,C01123,2024-05-16,TKO,P00513,Clothing,273.47,F,66,Mobile Payment
INV00107,C00749,2025-05-28,TKO,P00013,Books,68.85,M,59,Credit Card
INV00107,C00749,2025-05-28,TKO,P00078,Books,109.48,M,59,Credit Card
INV00108,C00088,2025-04-01,MK,P00540,Groceries,140.75,M,56,Cash
INV00108,C00088,2025-04-01,MK,P00057,Electronics,899.82,M,56,Cash
INV00108,C00088,2025-04-01,MK,P00121,Electronics,2484.03,M,56,Cash
INV00108,C00088,2025-04-01,MK,P00386,Books,105.79,M,56,Cash
INV00109,C01167,2024-12-01,MK,P00097,Books,76.91,M,46,Credit Card
INV00109,C01167,2024-12-01,MK,P00165,Groceries,116.43,M,46,Credit Card
INV00109,C01167,2024-12-01,MK,P00387,Toys,42.62,M,46,Credit Card
INV00109,C01167,2024-12-01,MK,P00229,Books,95.49,M,46,Credit Card
INV00110,C00637,2024-09-17,TKO,P00456,Electronics,3794.69,M,20,Cash
INV00110,C00637,2024-09-17,TKO,P00361,Electronics,4110.11,M,20,Cash
INV00110,C00637,2024-09-17,TKO,P00327,Toys,60.38,M,20,Cash
INV00110,C00637,2024-09-17,TKO,P00077,Clothing,272.29,M,20,Cash
INV00110,C00637,2024-09-17,TKO,P00433,Toys,64.47,M,20,Cash
INV00111,C00275,2024-04-09,MK,P00438,Books,67.12,M,44,Cash
INV00112,C00984,2024-04-20,MK,P00217,Toys,82.61,M,50,Cash
INV00112,C00984,2024-04-20,MK,P00511,Electronics,4130.99,M,50,Cash
INV00113,C01030,2025-12-11,MK,P00195,Books,106.66,F,16,Credit Card
INV00113,C01030,2025-12-11,MK,P00061,Groceries,50.48,F,16,Credit Card
INV00113,C01030,2025-12-11,MK,P00292,Electronics,2961.53,F,16,Credit Card
INV00114,C01238,2025-03-13,MK,P00368,Groceries,124.69,M,19,Mobile Payment
INV00114,C01238,2025-03-13,MK,P00302,Clothing,474.13,M,19,Mobile Payment
INV00114,C01238,2025-03-13,MK,P00242,Groceries,155.43,M,19,Mobile Payment
INV00115,C01169,2024-11-02,CYB,P00287,Groceries,129.35,F,48,Mobile Payment
INV00115,C01169,2024-11-02,CYB,P00455,Electronics,1385.55,F,48,Mobile Payment
INV00115,C01169,2024-11-02,CYB,P00005,Groceries,113.85,F,48,Mobile Payment
INV00115,C01169,2024-11-02,CYB,P00529,Electronics,3448.84,F,48,Mobile Payment
INV00116,C00881,2024-10-08,MK,P00381,Books,70.77,M,60,Mobile Payment
INV00116,C00881,2024-10-08,MK,P00050,Clothing,516.88,M,60,Mobile Payment
INV00116,C00881,2024-10-08,MK,P00007,Books,127.32,M,60,Mobile Payment
INV00116,C00881,2024-10-08,MK,P00091,Books,129.7,M,60,Mobile Payment
INV00117,C01140,2024-05-11,MK,P00497,Books,79.88,M,22,Credit Card
INV00117,C01140,2024-05-11,MK,P00267,Toys,48.38,M,22,Credit Card
INV00117,C01140,2024-05-11,MK,P00498,Clothing,544.71,M,22,Credit Card
INV00117,C01140,2024-05-11,MK,P00162,Books,71.67,M,22,Credit Card
INV00118,C00339,2025-09-29,MK,P00066,Electronics,2255.46,M,27,Credit Card
INV00118,C00339,2025-09-29,MK,P00360,Electronics,2542.25,M,27,Credit Card
INV00118,C00339,2025-09-29,MK,P00043,Toys,58.04,M,27,Credit Card
INV00119,C00406,2025-10-28,CYB,P00156,Electronics,1791.52,F,18,Credit Card
INV00119,C00406,2025-10-28,CYB,P00499,Electronics,3521.6,F,18,Credit Card
INV00119,C00406,2025-10-28,CYB,P00130,Electronics,2681.71,F,18,Credit Card
INV00119,C00406,2025-10-28,CYB,P00403,Groceries,123.42,F,18,Credit Card
INV00119,C00406,2025-10-28,CYB,P00145,Books,111.31,F,18,Credit Card
INV00120,C01167,2025-08-09,CYB,P00334,Electronics,4082.13,M,46,Credit Card
INV00120,C01167,2025-08-09,CYB,P00542,Clothing,319.9,M,46,Credit Card
INV00121,C01026,2024-04-19,ST,P00383,Groceries,87.52,M,34,Credit Card
INV00121,C01026,2024-04-19,ST,P00480,Groceries,74.67,M,34,Credit Card
INV00121,C01026,2024-04-19,ST,P00270,Groceries,83.92,M,34,Credit Card
INV00121,C01026,2024-04-19,ST,P00216,Groceries,133.4,M,34,Credit Card
INV00122,C00708,2024-04-15,CYB,P00383,Groceries,87.52,M,65,Credit Card
INV00122,C00708,2024-04-15,CYB,P00480,Groceries,74.67,M,65,Credit Card
INV00122,C00708,2024-04-15,CYB,P00270,Groceries,83.92,M,65,Credit Card
INV00122,C00708,2024-04-15,CYB,P00216,Groceries,133.4,M,65,Credit Card
INV00123,C00090,2025-05-29,MK,P00259,Groceries,154.08,F,64,Mobile Payment
INV00123,C00090,2025-05-29,MK,P00538,Groceries,62.67,F,64,Mobile Payment
INV00123,C00090,2025-05-29,MK,P00469,Electronics,2697.43,F,64,Mobile Payment
INV00124,C00533,2025-08-01,TKO,P00383,Groceries,87.52,F,43,Cash
INV00124,C00533,2025-08-01,TKO,P00480,Groceries,74.67,F,43,Cash
INV00124,C00533,2025-08-01,TKO,P00270,Groceries,83.92,F,43,Cash
INV00124,C00533,2025-08-01,TKO,P00216,Groceries,133.4,F,43,Cash
INV00125,C00606,2024-03-26,MK,P00346,Electronics,3457.95,F,24,Cash
INV00126,C00915,2025-09-12,ST,P00383,Groceries,87.52,M,31,Cash
INV00126,C00915,2025-09-12,ST,P00480,Groceries,74.67,M,31,Cash
INV00126,C00915,2025-09-12,ST,P00270,Groceries,83.92,M,31,Cash
INV00126,C00915,2025-09-12,ST,P00216,Groceries,133.4,M,31,Cash
INV00126,C00915,2025-09-12,ST,P00394,Groceries,157.98,M,31,Cash
INV00126,C00915,2025-09-12,ST,P00483,Toys,70.65,M,31,Cash
INV00127,C00698,2024-11-25,ST,P00289,Groceries,43.04,M,39,Cash
INV00127,C00698,2024-11-25,ST,P00107,Groceries,155.03,M,39,Cash
INV00127,C00698,2024-11-25,ST,P00412,Books,119.16,M,39,Cash
INV00127,C00698,2024-11-25,ST,P00100,Groceries,90.62,M,39,Cash
INV00128,C01492,2024-07-17,MK,P00015,Electronics,4005.4,M,73,Mobile Payment
INV00128,C01492,2024-07-17,MK,P00209,Electronics,1189.27,M,73,Mobile Payment
INV00128,C01492,2024-07-17,MK,P00296,Clothing,255.28,M,73,Mobile Payment
INV00128,C01492,2024-07-17,MK,P00512,Groceries,156.55,M,73,Mobile Payment
INV00128,C01492,2024-07-17,MK,P00387,Toys,42.62,M,73,Mobile Payment
INV00129,C01499,2025-05-24,MK,P00383,Groceries,87.52,M,18,Mobile Payment
INV00129,C01499,2025-05-24,MK,P00480,Groceries,74.67,M,18,Mobile Payment
INV00129,C01499,2025-05-24,MK,P00270,Groceries,83.92,M,18,Mobile Payment
INV00129,C01499,2025-05-24,MK,P00216,Groceries,133.4,M,18,Mobile Payment
INV00129,C01499,2025-05-24,MK,P00521,Electronics,1126.16,M,18,Mobile Payment
INV00130,C00644,2025-08-25,MK,P00430,Books,112.35,F,75,Mobile Payment
INV00130,C00644,2025-08-25,MK,P00243,Groceries,180.37,F,75,Mobile Payment
INV00130,C00644,2025-08-25,MK,P00348,Groceries,141.53,F,75,Mobile Payment
INV00130,C00644,2025-08-25,MK,P00079,Groceries,113.91,F,75,Mobile Payment
INV00130,C00644,2025-08-25,MK,P00304,Books,140.15,F,75,Mobile Payment
INV00131,C01073,2024-08-06,MK,P00320,Clothing,168.29,M,65,Credit Card
INV00131,C01073,2024-08-06,MK,P00089,Clothing,352.28,M,65,Credit Card
INV00131,C01073,2024-08-06,MK,P00494,Clothing,429.83,M,65,Credit Card
INV00132,C01263,2025-12-29,MK,P00522,Groceries,59.51,F,76,Mobile Payment
INV00132,C01263,2025-12-29,MK,P00133,Groceries,152.67,F,76,Mobile Payment
INV00132,C01263,2025-12-29,MK,P00012,Groceries,165.8,F,76,Mobile Payment
INV00133,C00888,2024-05-20,MK,P00040,Groceries,54.51,M,50,Mobile Payment
INV00133,C00888,2024-05-20,MK,P00049,Books,114.59,M,50,Mobile Payment
INV00134,C01435,2024-06-23,ST,P00049,Books,114.59,M,22,Mobile Payment
INV00134,C01435,2024-06-23,ST,P00052,Electronics,1902.56,M,22,Mobile Payment
INV00134,C01435,2024-06-23,ST,P00064,Books,81.44,M,22,Mobile Payment
INV00135,C01194,2025-02-12,MK,P00383,Groceries,87.52,M,59,Cash
INV00135,C01194,2025-02-12,MK,P00480,Groceries,74.67,M,59,Cash
INV00135,C01194,2025-02-12,MK,P00270,Groceries,83.92,M,59,Cash
INV00135,C01194,2025-02-12,MK,P00216,Groceries,133.4,M,59,Cash
INV00135,C01194,2025-02-12,MK,P00159,Books,93.28,M,59,Cash
INV00136,C01296,2025-11-12,CYB,P00383,Groceries,87.52,F,23,Cash
INV00136,C01296,2025-11-12,CYB,P00480,Groceries,74.67,F,23,Cash
INV00136,C01296,2025-11-12,CYB,P00270,Groceries,83.92,F,23,Cash
INV00136,C01296,2025-11-12,CYB,P00216,Groceries,133.4,F,23,Cash
INV00136,C01296,2025-11-12,CYB,P00370,Toys,66.04,F,23,Cash
INV00136,C01296,2025-11-12,CYB,P00394,Groceries,157.98,F,23,Cash
INV00137,C01486,2024-06-30,CYB,P00458,Toys,34.09,M,19,Cash
INV00137,C01486,2024-06-30,CYB,P00330,Clothing,201.23,M,19,Cash
INV00138,C00283,2024-12-30,MK,P00476,Groceries,133.85,M,23,Credit Card
INV00138,C00283,2024-12-30,MK,P00485,Toys,83.54,M,23,Credit Card
INV00138,C00283,2024-12-30,MK,P00217,Toys,82.61,M,23,Credit Card
INV00138,C00283,2024-12-30,MK,P00517,Toys,63.69,M,23,Credit Card
INV00139,C00097,2025-09-09,CYB,P00383,Groceries,87.52,M,54,Credit Card
INV00139,C00097,2025-09-09,CYB,P00480,Groceries,74.67,M,54,Credit Card
INV00139,C00097,2025-09-09,CYB,P00270,Groceries,83.92,M,54,Credit Card
INV00139,C00097,2025-09-09,CYB,P00216,Groceries,133.4,M,54,Credit Card
INV00139,C00097,2025-09-09,CYB,P00493,Books,92.52,M,54,Credit Card
INV00139,C00097,2025-09-09,CYB,P00366,Clothing,161.42,M,54,Credit Card
INV00140,C00426,2024-07-22,ST,P00052,Electronics,1902.56,M,60,Credit Card
INV00140,C00426,2024-07-22,ST,P00093,Electronics,1515.13,M,60,Credit Card
INV00140,C00426,2024-07-22,ST,P00409,Groceries,56.96,M,60,Credit Card
INV00140,C00426,2024-07-22,ST,P00292,Electronics,2961.53,M,60,Credit Card
INV00141,C01170,2024-07-18,ST,P00444,Electronics,3155.03,M,36,Credit Card
INV00141,C01170,2024-07-18,ST,P00393,Toys,34.35,M,36,Credit Card
INV00142,C00363,2024-10-04,MK,P00359,Electronics,3079.95,F,61,Cash
INV00142,C00363,2024-10-04,MK,P00096,Electronics,2577.36,F,61,Cash
INV00142,C00363,2024-10-04,MK,P00503,Clothing,567.09,F,61,Cash
INV00143,C00238,2024-04-27,CYB,P00020,Books,113.63,M,64,Credit Card
INV00143,C00238,2024-04-27,CYB,P00169,Clothing,307.31,M,64,Credit Card
INV00144,C00110,2025-03-08,TKO,P00074,Groceries,174.84,M,43,Mobile Payment
INV00144,C00110,2025-03-08,TKO,P00397,Books,76.65,M,43,Mobile Payment
INV00144,C00110,2025-03-08,TKO,P00548,Books,80.17,M,43,Mobile Payment
INV00145,C00298,2025-11-13,MK,P00055,Groceries,67.16,M,50,Credit Card
INV00145,C00298,2025-11-13,MK,P00258,Electronics,3043.18,M,50,Credit Card
INV00145,C00298,2025-11-13,MK,P00395,Books,123.62,M,50,Credit Card
INV00146,C00137,2025-07-06,MK,P00383,Groceries,87.52,F,55,Credit Card
INV00146,C00137,2025-07-06,MK,P00480,Groceries,74.67,F,55,Credit Card
INV00146,C00137,2025-07-06,MK,P00270,Groceries,83.92,F,55,Credit Card
INV00146,C00137,2025-07-06,MK,P00216,Groceries,133.4,F,55,Credit Card
INV00147,C00597,2024-02-21,TKO,P00478,Toys,58.18,M,70,Credit Card
INV00147,C00597,2024-02-21,TKO,P00294,Clothing,129.45,M,70,Credit Card
INV00147,C00597,2024-02-21,TKO,P00293,Toys,29.21,M,70,Credit Card
INV00147,C00597,2024-02-21,TKO,P00455,Electronics,1385.55,M,70,Credit Card
INV00147,C00597,2024-02-21,TKO,P00020,Books,113.63,M,70,Credit Card
INV00148,C01005,2024-01-09,CYB,P00208,Electronics,2886.24,F,27,Credit Card
INV00148,C01005,2024-01-09,CYB,P00150,Groceries,66.35,F,27,Credit Card
INV00148,C01005,2024-01-09,CYB,P00492,Groceries,98.13,F,27,Credit Card
INV00149,C01003,2024-08-27,CYB,P00383,Groceries,87.52,F,50,Credit Card
INV00149,C01003,2024-08-27,CYB,P00480,Groceries,74.67,F,50,Credit Card
INV00149,C01003,2024-08-27,CYB,P00270,Groceries,83.92,F,50,Credit Card
INV00149,C01003,2024-08-27,CYB,P00216,Groceries,133.4,F,50,Credit Card
INV00150,C00128,2025-05-29,ST,P00298,Toys,43.17,F,33,Credit Card
INV00150,C00128,2025-05-29,ST,P00276,Toys,51.82,F,33,Credit Card
INV00150,C00128,2025-05-29,ST,P00168,Groceries,134.8,F,33,Credit Card
INV00151,C00542,2025-02-16,CYB,P00471,Groceries,53.2,M,41,Credit Card
INV00151,C00542,2025-02-16,CYB,P00522,Groceries,59.51,M,41,Credit Card
INV00151,C00542,2025-02-16,CYB,P00359,Electronics,3079.95,M,41,Credit Card
INV00151,C00542,2025-02-16,CYB,P00257,Groceries,51.3,M,41,Credit Card
INV00152,C00254,2024-12-26,MK,P00040,Groceries,54.51,F,65,Cash
INV00152,C00254,2024-12-26,MK,P00534,Clothing,549.37,F,65,Cash
INV00152,C00254,2024-12-26,MK,P00028,Books,110.78,F,65,Cash
INV00153,C01376,2024-12-20,MK,P00393,Toys,34.35,M,69,Cash
INV00153,C01376,2024-12-20,MK,P00064,Books,81.44,M,69,Cash
INV00153,C01376,2024-12-20,MK,P00491,Toys,48.25,M,69,Cash
INV00153,C01376,2024-12-20,MK,P00396,Clothing,389.82,M,69,Cash
INV00154,C01284,2025-12-06,MK,P00549,Clothing,204.65,M,64,Credit Card
INV00154,C01284,2025-12-06,MK,P00293,Toys,29.21,M,64,Credit Card
INV00154,C01284,2025-12-06,MK,P00250,Clothing,483.37,M,64,Credit Card
INV00155,C00527,2025-10-02,MK,P00500,Books,124.93,F,75,Mobile Payment
INV00155,C00527,2025-10-02,MK,P00325,Electronics,3614.63,F,75,Mobile Payment
INV00155,C00527,2025-10-02,MK,P00131,Groceries,161.52,F,75,Mobile Payment
INV00156,C00608,2024-05-30,CYB,P00338,Electronics,3058.17,M,20,Cash
INV00156,C00608,2024-05-30,CYB,P00386,Books,105.79,M,20,Cash
INV00156,C00608,2024-05-30,CYB,P00194,Groceries,174.63,M,20,Cash
INV00157,C00087,2025-02-09,CYB,P00131,Groceries,161.52,M,69,Cash
INV00157,C00087,2025-02-09,CYB,P00439,Electronics,3517.56,M,69,Cash
INV00158,C00005,2025-06-02,ST,P00378,Electronics,3491.41,M,60,Cash
INV00158,C00005,2025-06-02,ST,P00042,Clothing,379.68,M,60,Cash
INV00158,C00005,2025-06-02,ST,P00293,Toys,29.21,M,60,Cash
INV00159,C00642,2024-09-02,MK,P00244,Clothing,502.8,F,38,Credit Card
INV00159,C00642,2024-09-02,MK,P00288,Toys,40.88,F,38,Credit Card
INV00160,C00059,2024-04-15,CYB,P00162,Books,71.67,F,21,Mobile Payment
INV00161,C00380,2025-12-09,ST,P00479,Books,110.14,M,43,Cash
INV00161,C00380,2025-12-09,ST,P00212,Toys,30.02,M,43,Cash
INV00161,C00380,2025-12-09,ST,P00041,Toys,61.23,M,43,Cash
INV00161,C00380,2025-12-09,ST,P00330,Clothing,201.23,M,43,Cash
INV00162,C00428,2024-10-16,TKO,P00113,Toys,69.73,F,22,Cash
INV00163,C01280,2025-06-12,ST,P00184,Toys,26.72,M,22,Cash
INV00163,C01280,2025-06-12,ST,P00257,Groceries,51.3,M,22,Cash
INV00163,C01280,2025-06-12,ST,P00433,Toys,64.47,M,22,Cash
INV00163,C01280,2025-06-12,ST,P00274,Clothing,134.23,M,22,Cash
INV00164,C01304,2025-02-17,MK,P00501,Groceries,116.41,F,57,Mobile Payment
INV00165,C00088,2025-03-09,TKO,P00467,Toys,24.45,M,56,Cash
INV00165,C00088,2025-03-09,TKO,P00118,Electronics,2421.46,M,56,Cash
INV00165,C00088,2025-03-09,TKO,P00347,Toys,32.48,M,56,Cash
INV00165,C00088,2025-03-09,TKO,P00006,Toys,32.97,M,56,Cash
INV00165,C00088,2025-03-09,TKO,P00144,Electronics,2226.98,M,56,Cash
INV00166,C01488,2024-05-08,CYB,P00068,Books,99.75,F,70,Credit Card
INV00166,C01488,2024-05-08,CYB,P00173,Groceries,162.58,F,70,Credit Card
INV00166,C01488,2024-05-08,CYB,P00364,Books,91.15,F,70,Credit Card
INV00166,C01488,2024-05-08,CYB,P00236,Books,74.18,F,70,Credit Card
INV00166,C01488,2024-05-08,CYB,P00049,Books,114.59,F,70,Credit Card
INV00167,C00110,2024-02-11,TKO,P00514,Clothing,250.82,M,43,Mobile Payment
INV00167,C00110,2024-02-11,TKO,P00149,Electronics,2085.2,M,43,Mobile Payment
INV00167,C00110,2024-02-11,TKO,P00239,Electronics,3878.29,M,43,Mobile Payment
INV00167,C00110,2024-02-11,TKO,P00544,Groceries,131.35,M,43,Mobile Payment
INV00168,C00089,2024-08-24,CYB,P00383,Groceries,87.52,M,56,Credit Card
INV00168,C00089,2024-08-24,CYB,P00480,Groceries,74.67,M,56,Credit Card
INV00168,C00089,2024-08-24,CYB,P00270,Groceries,83.92,M,56,Credit Card
INV00168,C00089,2024-08-24,CYB,P00216,Groceries,133.4,M,56,Credit Card
INV00169,C01045,2025-09-13,MK,P00530,Toys,60.51,M,68,Credit Card
INV00170,C00711,2024-01-08,CYB,P00497,Books,79.88,F,17,Credit Card
INV00170,C00711,2024-01-08,CYB,P00358,Toys,22.23,F,17,Credit Card
INV00170,C00711,2024-01-08,CYB,P00219,Electronics,3996.33,F,17,Credit Card
INV00170,C00711,2024-01-08,CYB,P00006,Toys,32.97,F,17,Credit Card
INV00171,C00046,2025-09-21,TKO,P00422,Toys,28.93,M,18,Mobile Payment
INV00171,C00046,2025-09-21,TKO,P00469,Electronics,2697.43,M,18,Mobile Payment
INV00171,C00046,2025-09-21,TKO,P00352,Electronics,1673.88,M,18,Mobile Payment
INV00171,C00046,2025-09-21,TKO,P00407,Groceries,100.15,M,18,Mobile Payment
INV00172,C01344,2024-09-29,CYB,P00193,Books,128.96,F,32,Mobile Payment
INV00172,C01344,2024-09-29,CYB,P00293,Toys,29.21,F,32,Mobile Payment
INV00172,C01344,2024-09-29,CYB,P00471,Groceries,53.2,F,32,Mobile Payment
INV00173,C00562,2024-06-15,MK,P00085,Electronics,2170.5,M,18,Cash
INV00173,C00562,2024-06-15,MK,P00202,Books,119.58,M,18,Cash
INV00173,C00562,2024-06-15,MK,P00049,Books,114.59,M,18,Cash
INV00173,C00562,2024-06-15,MK,P00512,Groceries,156.55,M,18,Cash
INV00173,C00562,2024-06-15,MK,P00078,Books,109.48,M,18,Cash
INV00174,C00283,2025-08-12,MK,P00383,Groceries,87.52,M,23,Credit Card
INV00174,C00283,2025-08-12,MK,P00480,Groceries,74.67,M,23,Credit Card
INV00174,C00283,2025-08-12,MK,P00270,Groceries,83.92,M,23,Credit Card
INV00174,C00283,2025-08-12,MK,P00216,Groceries,133.4,M,23,Credit Card
INV00175,C01428,2025-09-01,ST,P00383,Groceries,87.52,M,47,Mobile Payment
INV00175,C01428,2025-09-01,ST,P00480,Groceries,74.67,M,47,Mobile Payment
INV00175,C01428,2025-09-01,ST,P00270,Groceries,83.92,M,47,Mobile Payment
INV00175,C01428,2025-09-01,ST,P00216,Groceries,133.4,M,47,Mobile Payment
INV00175,C01428,2025-09-01,ST,P00351,Books,94.15,M,47,Mobile Payment
INV00176,C00328,2025-01-27,TKO,P00467,Toys,24.45,F,66,Credit Card
INV00176,C00328,2025-01-27,TKO,P00531,Clothing,422.24,F,66,Credit Card
INV00177,C00331,2024-05-27,TKO,P00213,Clothing,421.44,M,52,Mobile Payment
INV00178,C00849,2025-08-03,TKO,P00214,Groceries,162.43,F,27,Credit Card
INV00178,C00849,2025-08-03,TKO,P00080,Electronics,3995.88,F,27,Credit Card
INV00179,C01138,2025-11-20,ST,P00007,Books,127.32,M,63,Cash
INV00180,C00590,2024-09-09,TKO,P00163,Electronics,1714.22,F,33,Credit Card
INV00180,C00590,2024-09-09,TKO,P00444,Electronics,3155.03,F,33,Credit Card
INV00180,C00590,2024-09-09,TKO,P00374,Electronics,789.39,F,33,Credit Card
INV00181,C01017,2025-04-16,ST,P00116,Toys,80.02,M,38,Credit Card
INV00182,C00480,2024-12-18,ST,P00383,Groceries,87.52,F,23,Mobile Payment
INV00182,C00480,2024-12-18,ST,P00480,Groceries,74.67,F,23,Mobile Payment
INV00182,C00480,2024-12-18,ST,P00270,Groceries,83.92,F,23,Mobile Payment
INV00182,C00480,2024-12-18,ST,P00216,Groceries,133.4,F,23,Mobile Payment
INV00183,C00652,2024-03-29,MK,P00015,Electronics,4005.4,F,77,Cash
INV00183,C00652,2024-03-29,MK,P00001,Groceries,47.93,F,77,Cash
INV00183,C00652,2024-03-29,MK,P00240,Toys,36.24,F,77,Cash
INV00183,C00652,2024-03-29,MK,P00156,Electronics,1791.52,F,77,Cash
INV00183,C00652,2024-03-29,MK,P00427,Clothing,416.42,F,77,Cash
INV00184,C00311,2025-04-11,CYB,P00436,Toys,36.83,F,16,Cash
INV00184,C00311,2025-04-11,CYB,P00369,Toys,69.04,F,16,Cash
INV00184,C00311,2025-04-11,CYB,P00018,Clothing,577.54,F,16,Cash
INV00185,C00561,2025-05-09,ST,P00383,Groceries,87.52,M,58,Cash
INV00185,C00561,2025-05-09,ST,P00480,Groceries,74.67,M,58,Cash
INV00185,C00561,2025-05-09,ST,P00270,Groceries,83.92,M,58,Cash
INV00185,C00561,2025-05-09,ST,P00216,Groceries,133.4,M,58,Cash
INV00186,C01495,2024-12-17,MK,P00531,Clothing,422.24,M,50,Mobile Payment
INV00186,C01495,2024-12-17,MK,P00537,Groceries,174.59,M,50,Mobile Payment
INV00186,C01495,2024-12-17,MK,P00302,Clothing,474.13,M,50,Mobile Payment
INV00187,C00031,2025-10-15,MK,P00383,Groceries,87.52,M,75,Mobile Payment
INV00187,C00031,2025-10-15,MK,P00480,Groceries,74.67,M,75,Mobile Payment
INV00187,C00031,2025-10-15,MK,P00270,Groceries,83.92,M,75,Mobile Payment
INV00187,C00031,2025-10-15,MK,P00216,Groceries,133.4,M,75,Mobile Payment
